loss,hyperparameters,iteration,runtime,score,std
0.5728391465948853,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.724122029473264, 'learning_rate': 0.04261740368441586, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 29, 'reg_alpha': 0.8845303473134388, 'reg_lambda': 0.39003131343987274, 'subsample_for_bin': 90000, 'subsample': 0.8182859417118102, 'subsample_freq': 7, 'n_estimators': 97}",1,1.4853455368021968,0.42716085340511467,0.010492872156783704
0.5863103784396545,"{'boosting_type': 'dart', 'colsample_bytree': 0.5484016703812358, 'learning_rate': 0.029849482256424687, 'limit_max_depth': True, 'max_depth': 15, 'min_child_samples': 40, 'num_leaves': 28, 'reg_alpha': 0.9351350871889541, 'reg_lambda': 0.5162557941491537, 'subsample_for_bin': 26000, 'drop_rate': 0.14853388979263654, 'subsample': 0.8819548249988137, 'subsample_freq': 4, 'n_estimators': 0}",2,3.303630209201947,0.4136896215603455,0.014033892328157134
0.5632289296021171,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5961837880986565, 'learning_rate': 0.06679980580615776, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 35, 'reg_alpha': 0.340255441381616, 'reg_lambda': 0.7278993475537592, 'subsample_for_bin': 10000, 'subsample': 0.6157120557459888, 'subsample_freq': 2, 'n_estimators': 51}",3,2.2099362794018815,0.4367710703978829,0.02045334692850869
0.5748023197420892,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6449340070878946, 'learning_rate': 0.094349068429408, 'limit_max_depth': True, 'max_depth': 14, 'min_child_samples': 80, 'num_leaves': 12, 'reg_alpha': 0.11663856732244826, 'reg_lambda': 0.4993843725566445, 'subsample_for_bin': 96000, 'subsample': 0.5780115765887616, 'subsample_freq': 9, 'n_estimators': 112}",4,1.2095775353896898,0.4251976802579108,0.011351975164108392
0.5785324717636635,"{'boosting_type': 'dart', 'colsample_bytree': 0.6645835521455663, 'learning_rate': 0.06700937696760209, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 26, 'reg_alpha': 0.9025507639214485, 'reg_lambda': 0.0971750244552817, 'subsample_for_bin': 32000, 'drop_rate': 0.13477447590088953, 'subsample': 0.8169578378145499, 'subsample_freq': 8, 'n_estimators': 0}",5,3.618808548798552,0.42146752823633643,0.017027497672979182
0.5791687582594334,"{'boosting_type': 'dart', 'colsample_bytree': 0.8590706957175611, 'learning_rate': 0.06094772433066245, 'limit_max_depth': True, 'max_depth': 20, 'min_child_samples': 20, 'num_leaves': 31, 'reg_alpha': 0.9611684971733866, 'reg_lambda': 0.7049673946568158, 'subsample_for_bin': 26000, 'drop_rate': 0.4389439373569276, 'subsample': 0.8622165062120416, 'subsample_freq': 4, 'n_estimators': 0}",6,5.312699004000751,0.4208312417405667,0.02734209399005362
0.6021053463779166,"{'boosting_type': 'dart', 'colsample_bytree': 0.9954502162974921, 'learning_rate': 0.15818389217973483, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 65, 'num_leaves': 21, 'reg_alpha': 0.1907361519664006, 'reg_lambda': 0.1938809309914178, 'subsample_for_bin': 78000, 'drop_rate': 0.4526613825392475, 'subsample': 0.5788903682738211, 'subsample_freq': 6, 'n_estimators': 0}",7,3.6041551595961208,0.3978946536220834,0.021085036995616153
0.5739291939435255,"{'boosting_type': 'goss', 'colsample_bytree': 0.8313358453289703, 'learning_rate': 0.07014283161575764, 'limit_max_depth': True, 'max_depth': 11, 'min_child_samples': 65, 'num_leaves': 23, 'reg_alpha': 0.27175797214097963, 'reg_lambda': 0.20586605466059527, 'subsample_for_bin': 44000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 77}",8,0.8894618742109742,0.4260708060564745,0.02486175246384866
0.5748825488313793,"{'boosting_type': 'goss', 'colsample_bytree': 0.6285509913750941, 'learning_rate': 0.03571365152555061, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 65, 'num_leaves': 10, 'reg_alpha': 0.5608536155598893, 'reg_lambda': 0.5358600420824475, 'subsample_for_bin': 88000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 93}",9,0.8589743519958575,0.4251174511686206,0.01541214668580772
0.5769232667935802,"{'boosting_type': 'goss', 'colsample_bytree': 0.9229095228376942, 'learning_rate': 0.08797515325327593, 'limit_max_depth': True, 'max_depth': 15, 'min_child_samples': 50, 'num_leaves': 11, 'reg_alpha': 0.7415300439594142, 'reg_lambda': 0.06813622173478051, 'subsample_for_bin': 48000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 81}",10,0.9814012600050773,0.42307673320641986,0.014669414365741176
0.5855268514764337,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7952200621183471, 'learning_rate': 0.030476297303049342, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 75, 'num_leaves': 40, 'reg_alpha': 0.4766414981244056, 'reg_lambda': 0.7705930253087836, 'subsample_for_bin': 50000, 'subsample': 0.907714688633277, 'subsample_freq': 4, 'n_estimators': 134}",11,1.6277270346065051,0.4144731485235663,0.013663956725183222
0.5705066239841889,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5576356741348292, 'learning_rate': 0.08209840947795974, 'limit_max_depth': True, 'max_depth': 21, 'min_child_samples': 65, 'num_leaves': 38, 'reg_alpha': 0.392540839827884, 'reg_lambda': 0.23126428835644652, 'subsample_for_bin': 54000, 'subsample': 0.9873852321393206, 'subsample_freq': 3, 'n_estimators': 80}",12,1.6072219511959702,0.4294933760158111,0.010416204617554941
0.5613171171703815,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6780957702271633, 'learning_rate': 0.06000676518942031, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 32, 'reg_alpha': 0.17379319641665147, 'reg_lambda': 0.35302285897008745, 'subsample_for_bin': 62000, 'subsample': 0.7979784283665818, 'subsample_freq': 7, 'n_estimators': 72}",13,2.712470923992805,0.4386828828296185,0.016629638835989755
0.5926866103563329,"{'boosting_type': 'goss', 'colsample_bytree': 0.5546590236336931, 'learning_rate': 0.02677861680638013, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 55, 'num_leaves': 3, 'reg_alpha': 0.19666321917569263, 'reg_lambda': 0.355982725615399, 'subsample_for_bin': 26000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 90}",14,1.0180319336010144,0.4073133896436672,0.0053167966852456375
0.5897943240868557,"{'boosting_type': 'dart', 'colsample_bytree': 0.7351661394587734, 'learning_rate': 0.04078206480691945, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 21, 'reg_alpha': 0.012679575751633254, 'reg_lambda': 0.2148454353876158, 'subsample_for_bin': 48000, 'drop_rate': 0.1247126736402521, 'subsample': 0.9745122709145622, 'subsample_freq': 2, 'n_estimators': 0}",15,3.2478044317977037,0.4102056759131442,0.012683860486702971
0.5841684855584052,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6657633023067722, 'learning_rate': 0.06994580525180019, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 55, 'num_leaves': 5, 'reg_alpha': 0.5165456528967732, 'reg_lambda': 0.6126725366151624, 'subsample_for_bin': 88000, 'subsample': 0.926610886916774, 'subsample_freq': 9, 'n_estimators': 74}",16,0.9455777815950569,0.41583151444159483,0.008302082648391901
0.5849220876931144,"{'boosting_type': 'dart', 'colsample_bytree': 0.7899327302013702, 'learning_rate': 0.0863660629430587, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 40, 'num_leaves': 27, 'reg_alpha': 0.4331412597263504, 'reg_lambda': 0.24559517421675103, 'subsample_for_bin': 60000, 'drop_rate': 0.35934193714224927, 'subsample': 0.9150735115373663, 'subsample_freq': 5, 'n_estimators': 0}",17,4.588647714792751,0.4150779123068856,0.016210716690336125
0.5823850071349025,"{'boosting_type': 'goss', 'colsample_bytree': 0.5773103696003723, 'learning_rate': 0.025296466069797983, 'limit_max_depth': True, 'max_depth': 13, 'min_child_samples': 65, 'num_leaves': 47, 'reg_alpha': 0.357488186593929, 'reg_lambda': 0.5480005314776927, 'subsample_for_bin': 98000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 19}",18,0.8776287029846571,0.4176149928650975,0.012787853444637603
0.5786257663733652,"{'boosting_type': 'goss', 'colsample_bytree': 0.9819171339408648, 'learning_rate': 0.16447407075130258, 'limit_max_depth': True, 'max_depth': 13, 'min_child_samples': 35, 'num_leaves': 25, 'reg_alpha': 0.22746472024032438, 'reg_lambda': 0.967376051122043, 'subsample_for_bin': 16000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 107}",19,1.2627575841965153,0.4213742336266348,0.029291534664513865
0.5796849859673217,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7191883180897098, 'learning_rate': 0.13623625500771497, 'limit_max_depth': True, 'max_depth': 29, 'min_child_samples': 45, 'num_leaves': 10, 'reg_alpha': 0.4123695099916894, 'reg_lambda': 0.7513845692565734, 'subsample_for_bin': 76000, 'subsample': 0.749397418325376, 'subsample_freq': 9, 'n_estimators': 138}",20,1.2012410188035574,0.4203150140326783,0.029861391753111918
0.568778850142425,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5183190877863678, 'learning_rate': 0.05122748584454052, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 36, 'reg_alpha': 0.021782817461052706, 'reg_lambda': 0.9478742847449219, 'subsample_for_bin': 8000, 'subsample': 0.6202837118506883, 'subsample_freq': 6, 'n_estimators': 68}",21,1.8248971525928936,0.431221149857575,0.016083929749016537
0.5663492192838027,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6090901766479634, 'learning_rate': 0.11781853504178094, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 5, 'num_leaves': 45, 'reg_alpha': 0.6042443872287475, 'reg_lambda': 0.8366914207085323, 'subsample_for_bin': 70000, 'subsample': 0.7003316416292562, 'subsample_freq': 1, 'n_estimators': 21}",22,1.5631660475977696,0.4336507807161974,0.02271849033791151
0.5656005621801816,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5041895310089499, 'learning_rate': 0.23415020996425043, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 33, 'reg_alpha': 0.30761695597592703, 'reg_lambda': 0.3889510166786829, 'subsample_for_bin': 6000, 'subsample': 0.6672501631930334, 'subsample_freq': 1, 'n_estimators': 13}",23,1.2408815884031354,0.4343994378198183,0.006949792310490184
0.554789967169462,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6880564092274765, 'learning_rate': 0.053251586292955025, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 41, 'reg_alpha': 0.10135663197146025, 'reg_lambda': 0.6221355212572887, 'subsample_for_bin': 62000, 'subsample': 0.5089845041326582, 'subsample_freq': 7, 'n_estimators': 77}",24,1.6558006143954116,0.445210032830538,0.011680830369741038
0.5641710883999524,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.690125394396955, 'learning_rate': 0.05176516319366194, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 42, 'reg_alpha': 0.06745062699431179, 'reg_lambda': 0.32306788113768403, 'subsample_for_bin': 64000, 'subsample': 0.8163280913836719, 'subsample_freq': 7, 'n_estimators': 48}",25,1.8189295283926186,0.4358289116000475,0.005371059247835379
0.5649394345954907,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7603548882489826, 'learning_rate': 0.05280017713938105, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 43, 'reg_alpha': 0.13032560076711236, 'reg_lambda': 0.6560588341539839, 'subsample_for_bin': 60000, 'subsample': 0.5239050207020587, 'subsample_freq': 7, 'n_estimators': 83}",26,1.721066779800458,0.4350605654045093,0.028078740533484876
0.5635487271864812,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8771240434120893, 'learning_rate': 0.11237513677722137, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 49, 'reg_alpha': 0.13406334782413443, 'reg_lambda': 0.43348078391479417, 'subsample_for_bin': 36000, 'subsample': 0.8278967054166632, 'subsample_freq': 5, 'n_estimators': 43}",27,2.0177619733905887,0.4364512728135188,0.010941776222976988
0.568439484330324,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6926904755303118, 'learning_rate': 0.041819882527627306, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 49, 'reg_alpha': 0.6572832165130769, 'reg_lambda': 0.8974849736940218, 'subsample_for_bin': 78000, 'subsample': 0.5168658708435713, 'subsample_freq': 8, 'n_estimators': 145}",28,2.1292072731943334,0.431560515669676,0.021832209581696745
0.5690400154892765,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7703902798325695, 'learning_rate': 0.04828543861695337, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 17, 'reg_alpha': 0.0033537273119623734, 'reg_lambda': 0.4461822887867321, 'subsample_for_bin': 40000, 'subsample': 0.7493428004075611, 'subsample_freq': 5, 'n_estimators': 76}",29,1.1370507659914437,0.43095998451072354,0.008057715967720197
0.5623599206019838,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7056578412541884, 'learning_rate': 0.10384720576734073, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 31, 'reg_alpha': 0.07112158774926079, 'reg_lambda': 0.0016620938050950773, 'subsample_for_bin': 66000, 'subsample': 0.8500289550921232, 'subsample_freq': 6, 'n_estimators': 37}",30,1.367429628194077,0.4376400793980162,0.012358186734207159
0.5724722960465629,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8225244958227295, 'learning_rate': 0.03427904750217118, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 39, 'reg_alpha': 0.2431457393085819, 'reg_lambda': 0.6360083830434069, 'subsample_for_bin': 82000, 'subsample': 0.6941318330579818, 'subsample_freq': 8, 'n_estimators': 81}",31,2.0736957140034065,0.42752770395343714,0.028841604079735246
0.5743683056583627,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6200873819815591, 'learning_rate': 0.05969033264872652, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 5, 'num_leaves': 35, 'reg_alpha': 0.8052410041096226, 'reg_lambda': 0.29260418828209556, 'subsample_for_bin': 56000, 'subsample': 0.9209757918122794, 'subsample_freq': 8, 'n_estimators': 68}",32,1.7260299397981727,0.4256316943416373,0.01734490736553971
0.5718818891315105,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7348642825081164, 'learning_rate': 0.04435927635136892, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 31, 'reg_alpha': 0.3075612095141819, 'reg_lambda': 0.5822727575227405, 'subsample_for_bin': 70000, 'subsample': 0.77248396835435, 'subsample_freq': 4, 'n_estimators': 110}",33,1.9011515405902173,0.4281181108684895,0.016890428565444992
0.5840136486432969,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6660738003155576, 'learning_rate': 0.0375539783824832, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 17, 'reg_alpha': 0.16499084860731328, 'reg_lambda': 0.4883769504824427, 'subsample_for_bin': 70000, 'subsample': 0.8705383690331431, 'subsample_freq': 10, 'n_estimators': 102}",34,1.3965198400081136,0.41598635135670314,0.023933561060127114
0.578292604455295,"{'boosting_type': 'dart', 'colsample_bytree': 0.643360014355362, 'learning_rate': 0.05771405661569049, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 45, 'reg_alpha': 0.07591459762933694, 'reg_lambda': 0.1546406887232799, 'subsample_for_bin': 16000, 'drop_rate': 0.2674400019136999, 'subsample': 0.6103297164603215, 'subsample_freq': 10, 'n_estimators': 0}",35,5.5579843221989,0.42170739554470504,0.027066715493764527
0.558944210414709,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5890305735833644, 'learning_rate': 0.07644665608162138, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 29, 'reg_alpha': 0.280302783646936, 'reg_lambda': 0.8242232541809907, 'subsample_for_bin': 94000, 'subsample': 0.9903444262624899, 'subsample_freq': 6, 'n_estimators': 51}",36,1.8031422582047525,0.441055789585291,0.02180262911997626
0.5997994146580989,"{'boosting_type': 'dart', 'colsample_bytree': 0.5270684975724713, 'learning_rate': 0.19716138855991766, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 28, 'reg_alpha': 0.47147252955602703, 'reg_lambda': 0.8327650153670514, 'subsample_for_bin': 94000, 'drop_rate': 0.26207722828989655, 'subsample': 0.7235040354266578, 'subsample_freq': 10, 'n_estimators': 0}",37,4.185514677199535,0.40020058534190106,0.01659379866348067
0.5793955487915998,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5916337395400937, 'learning_rate': 0.07511550328903402, 'limit_max_depth': True, 'max_depth': 22, 'min_child_samples': 20, 'num_leaves': 17, 'reg_alpha': 0.3474743598150175, 'reg_lambda': 0.6781871185769112, 'subsample_for_bin': 92000, 'subsample': 0.9893424678979773, 'subsample_freq': 6, 'n_estimators': 123}",38,1.41459424419445,0.4206044512084001,0.01004208370026803
0.5711167918222456,"{'boosting_type': 'goss', 'colsample_bytree': 0.5713054643411114, 'learning_rate': 0.13312194889093013, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 40, 'num_leaves': 35, 'reg_alpha': 0.2789205850072597, 'reg_lambda': 0.8222798740493399, 'subsample_for_bin': 82000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 32}",39,1.022301970794797,0.4288832081777544,0.014404346239471311
0.5867872990236951,"{'boosting_type': 'dart', 'colsample_bytree': 0.6379317994605038, 'learning_rate': 0.030620283679154415, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 45, 'num_leaves': 24, 'reg_alpha': 0.2339233233143133, 'reg_lambda': 0.9122266200240887, 'subsample_for_bin': 100000, 'drop_rate': 0.4959404386352775, 'subsample': 0.5029909553243384, 'subsample_freq': 1, 'n_estimators': 0}",40,3.9224012012011373,0.41321270097630486,0.006904919769855373
0.5649040215294944,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.539819756304587, 'learning_rate': 0.09305536606620693, 'limit_max_depth': True, 'max_depth': 4, 'min_child_samples': 20, 'num_leaves': 14, 'reg_alpha': 0.6538861002253412, 'reg_lambda': 0.9999856709940341, 'subsample_for_bin': 32000, 'subsample': 0.5485997828140137, 'subsample_freq': 4, 'n_estimators': 66}",41,1.0663665339990984,0.43509597847050563,0.017932418802856502
0.5843853708076402,"{'boosting_type': 'goss', 'colsample_bytree': 0.597994473101344, 'learning_rate': 0.07441197378809743, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 29, 'reg_alpha': 0.10252657639190524, 'reg_lambda': 0.7108783764913639, 'subsample_for_bin': 84000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 115}",42,1.528878306603292,0.4156146291923598,0.019529822476566025
0.5749973280097446,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8647161568189572, 'learning_rate': 0.10251372748105154, 'limit_max_depth': True, 'max_depth': 32, 'min_child_samples': 25, 'num_leaves': 37, 'reg_alpha': 0.3781175462094195, 'reg_lambda': 0.785625821770057, 'subsample_for_bin': 54000, 'subsample': 0.9596743260791007, 'subsample_freq': 5, 'n_estimators': 67}",43,2.526570733793778,0.42500267199025543,0.020516720778240714
0.5990188436209886,"{'boosting_type': 'dart', 'colsample_bytree': 0.9239559092547158, 'learning_rate': 0.04574702696710619, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 75, 'num_leaves': 21, 'reg_alpha': 0.04434821623516155, 'reg_lambda': 0.8958808519798569, 'subsample_for_bin': 74000, 'drop_rate': 0.2036029481287957, 'subsample': 0.7071508167272069, 'subsample_freq': 8, 'n_estimators': 0}",44,2.5853925495990553,0.40098115637901144,0.01687812951019783
0.570680044545993,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5029920354763223, 'learning_rate': 0.06420018626938946, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 41, 'reg_alpha': 0.5193257595163878, 'reg_lambda': 0.6090299577703746, 'subsample_for_bin': 24000, 'subsample': 0.6431555859633747, 'subsample_freq': 10, 'n_estimators': 100}",45,1.4151603570091538,0.42931995545400703,0.023233726801096775
0.581942312228418,"{'boosting_type': 'goss', 'colsample_bytree': 0.8303756192036045, 'learning_rate': 0.07849614054597301, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 33, 'reg_alpha': 0.9781775220090434, 'reg_lambda': 0.48048970120149936, 'subsample_for_bin': 42000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 77}",46,1.1340440663974731,0.41805768777158203,0.02025404334213003
0.559715786361928,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7146972275079779, 'learning_rate': 0.03810120212852441, 'limit_max_depth': True, 'max_depth': 19, 'min_child_samples': 5, 'num_leaves': 29, 'reg_alpha': 0.19180853754754468, 'reg_lambda': 0.5706475005224894, 'subsample_for_bin': 88000, 'subsample': 0.5658060652404713, 'subsample_freq': 6, 'n_estimators': 27}",47,1.2946355824009514,0.4402842136380721,0.03183722915967407
0.5676621330650505,"{'boosting_type': 'dart', 'colsample_bytree': 0.789025078379586, 'learning_rate': 0.15464950691246615, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 55, 'num_leaves': 44, 'reg_alpha': 0.44032087341502335, 'reg_lambda': 0.788916522815662, 'subsample_for_bin': 84000, 'drop_rate': 0.3556957860518433, 'subsample': 0.5041106899790259, 'subsample_freq': 2, 'n_estimators': 0}",48,4.186025162396254,0.43233786693494947,0.01703379389238635
0.5878381364104819,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7452103429999937, 'learning_rate': 0.033015294303481976, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 7, 'reg_alpha': 0.8252562156882031, 'reg_lambda': 0.7111906870817779, 'subsample_for_bin': 96000, 'subsample': 0.879620789635099, 'subsample_freq': 8, 'n_estimators': 119}",49,1.1255773778015281,0.4121618635895182,0.009069183403618775
